,fecha,SO2,NO2,CO,O3,PM10,PM2.5
574,2018-07-29,0.003875,0.0224166666666666,0.4541666666666666,0.0404583333333333,29.125,20.166666666666668
575,2018-07-30,0.0038,0.0242399999999999,0.364,0.0482799999999999,19.0,10.36
576,2018-07-31,0.00428,0.0273599999999999,0.428,0.08324,33.0,20.28
577,2018-08-01,0.0042499999999999,0.0344166666666666,0.5625,0.1146666666666666,50.833333333333336,30.875
578,2018-08-02,0.0063749999999999,0.0367499999999999,0.6041666666666666,0.1280833333333333,63.54166666666666,47.458333333333336
579,2018-08-03,0.0062499999999999,0.0362499999999999,0.6124999999999999,0.1211666666666666,67.875,50.91666666666666
580,2018-08-04,0.0064799999999999,0.0225199999999999,0.444,0.0602799999999999,38.92,26.125
581,2018-08-05,0.0048799999999999,0.0145199999999999,0.34,0.0380399999999999,35.24,23.375
582,2018-08-06,0.00432,0.0370799999999999,0.476,0.0575199999999999,45.56,29.08
583,2018-08-07,0.0051999999999999,0.0290799999999999,0.4679999999999999,0.0860399999999999,41.48,29.48
584,2018-08-08,0.0054399999999999,0.0237199999999999,0.416,0.0564799999999999,37.88,26.0
585,2018-08-09,0.0055599999999999,0.0324399999999999,0.516,0.0408799999999999,37.52,27.36
586,2018-08-10,0.0042,0.02652,0.504,0.0626799999999999,29.88,20.72
587,2018-08-11,0.00436,0.0240399999999999,0.436,0.0632399999999999,22.6,13.36
588,2018-08-12,0.0046399999999999,0.0296399999999999,0.492,0.06652,28.44,20.52
589,2018-08-13,0.0054799999999999,0.0290399999999999,0.488,0.0683199999999999,45.2,33.08
590,2018-08-14,0.0062799999999999,0.0359199999999999,0.46,0.081,45.76,30.92
591,2018-08-15,0.0043599999999999,0.0312799999999999,0.456,0.0884399999999999,40.08,27.92
592,2018-08-16,0.00376,0.0188799999999999,0.376,0.0406399999999999,23.8,14.72
593,2018-08-17,0.0036799999999999,0.0216399999999999,0.356,0.0437199999999999,21.36,11.6
594,2018-08-18,0.00392,0.0267599999999999,0.396,0.0687199999999999,26.56,13.28
595,2018-08-19,0.0044799999999999,0.0274799999999999,0.444,0.0934799999999999,37.4,21.6
596,2018-08-20,0.0052799999999999,0.0351599999999999,0.524,0.0757999999999999,50.72,32.48
597,2018-08-21,0.0050399999999999,0.0383599999999999,0.512,0.0490799999999999,33.72,20.56
598,2018-08-22,0.0041599999999999,0.0346799999999999,0.5,0.06612,33.96,19.84
599,2018-08-23,0.0039199999999999,0.0195599999999999,0.368,0.0213999999999999,19.64,10.84
600,2018-08-24,0.0038399999999999,0.0211999999999999,0.428,0.0268399999999999,18.32,9.8
601,2018-08-25,0.00448,0.0242799999999999,0.48,0.0537199999999999,35.68,19.84
602,2018-08-26,0.00396,0.0256799999999999,0.4639999999999999,0.0529599999999999,27.16,18.12
603,2018-08-27,0.0034,0.0337999999999999,0.524,0.0315999999999999,17.96,9.72
604,2018-08-28,0.00376,0.0282399999999999,0.54,0.0162399999999999,19.64,11.36
605,2018-08-29,0.0042799999999999,0.0347599999999999,0.552,0.0163199999999999,21.32,12.08
606,2018-08-30,0.0045199999999999,0.0379199999999999,0.64,0.0508399999999999,46.52,31.88
607,2018-08-31,0.0048799999999999,0.03812,0.572,0.0667199999999999,36.64,22.28
608,2018-09-01,0.0042799999999999,0.0335199999999999,0.592,0.0459199999999999,29.64,16.76
609,2018-09-02,0.0039999999999999,0.0230399999999999,0.412,0.0624399999999999,22.4,12.76
610,2018-09-03,0.00368,0.0440399999999999,0.5760000000000001,0.03272,29.12,17.68
611,2018-09-04,0.0042399999999999,0.0283999999999999,0.472,0.0491599999999999,25.76,13.4
612,2018-09-05,0.0050799999999999,0.0324799999999999,0.484,0.0580399999999999,42.52,19.2
613,2018-09-06,0.0057999999999999,0.0409199999999999,0.592,0.0783599999999999,47.72,27.52
614,2018-09-07,0.0047199999999999,0.0355999999999999,0.532,0.0589199999999999,46.68,23.56
615,2018-09-08,0.0043999999999999,0.0343599999999999,0.52,0.0492399999999999,35.12,16.6
616,2018-09-09,0.0042799999999999,0.0308399999999999,0.488,0.0597999999999999,32.08,16.04
617,2018-09-10,0.0035199999999999,0.02492,0.384,0.0410799999999999,20.48,8.72
618,2018-09-11,0.00356,0.0257599999999999,0.3879999999999999,0.04024,19.92,9.24
619,2018-09-12,0.00392,0.05436,0.532,0.0521599999999999,29.84,15.6
620,2018-09-13,0.0038799999999999,0.0437999999999999,0.5,0.04292,28.32,15.04
621,2018-09-14,0.0038399999999999,0.0339999999999999,0.472,0.0304399999999999,27.32,14.84
622,2018-09-15,0.0041999999999999,0.0429199999999999,0.52,0.0311999999999999,27.0,16.24
623,2018-09-16,0.0043599999999999,0.0306399999999999,0.568,0.0507199999999999,53.0,38.64
624,2018-09-17,0.0041999999999999,0.0374799999999999,0.5760000000000001,0.0603599999999999,39.0,20.92
625,2018-09-18,0.0049599999999999,0.0478399999999999,0.672,0.0643199999999999,53.8,25.36
626,2018-09-19,0.0047199999999999,0.0549199999999999,0.648,0.0457199999999999,56.76,28.76
627,2018-09-20,0.0038399999999999,0.0299999999999999,0.456,0.0456799999999999,36.84,24.52
628,2018-09-21,0.0036799999999999,0.0359599999999999,0.516,0.0326799999999999,16.52,8.76
629,2018-09-22,0.0047599999999999,0.0383599999999999,0.624,0.0530799999999999,52.68,21.92
630,2018-09-23,0.0054799999999999,0.0333199999999999,0.5760000000000001,0.0579199999999999,38.48,15.28
631,2018-09-24,0.0042399999999999,0.0227199999999999,0.484,0.03648,22.28,10.56
632,2018-09-25,0.0037999999999999,0.0240399999999999,0.436,0.0387999999999999,22.2,10.6
633,2018-09-26,0.0033599999999999,0.0182799999999999,0.352,0.0376399999999999,13.16,8.08
634,2018-09-27,0.0035599999999999,0.0294799999999999,0.4,0.03972,16.76,8.4
635,2018-09-28,0.0039199999999999,0.0361999999999999,0.512,0.0286799999999999,22.92,11.84
636,2018-09-29,0.004,0.0481199999999999,0.588,0.0472399999999999,28.56,16.04
637,2018-09-30,0.00404,0.0385199999999999,0.544,0.0452399999999999,41.28,22.6
638,2018-10-01,0.0040416666666666,0.0212916666666666,0.4541666666666666,0.0351249999999999,26.875,12.708333333333334
639,2018-10-02,0.0041599999999999,0.0454399999999999,0.648,0.0485999999999999,34.88,18.84
640,2018-10-03,0.00456,0.0476399999999999,0.6679999999999999,0.0537599999999999,41.8,22.48
641,2018-10-04,0.0040799999999999,0.0403599999999999,0.616,0.04568,31.28,18.4
642,2018-10-05,0.0037083333333333,0.0305599999999999,0.416,0.0382499999999999,18.52,9.16
643,2018-10-06,0.00375,0.0336666666666666,0.62,0.042,18.32,10.32
644,2018-10-07,0.0043333333333333,0.0317083333333333,0.688,0.0493749999999999,39.92,18.52
645,2018-10-08,0.00436,0.0497599999999999,0.708,0.0399999999999999,34.04,15.64
646,2018-10-09,0.0046399999999999,0.0439199999999999,0.6920000000000001,0.0287999999999999,35.0,16.64
647,2018-10-10,0.0042399999999999,0.0248799999999999,0.4679999999999999,0.0345599999999999,25.68,16.24
648,2018-10-11,0.004,0.0287599999999999,0.484,0.0305199999999999,23.84,11.84
649,2018-10-12,0.0046399999999999,0.0491599999999999,0.7440000000000001,0.0299599999999999,36.56,20.88
650,2018-10-13,0.0051599999999999,0.0631999999999999,0.8440000000000001,0.0355199999999999,55.56,37.68
651,2018-10-14,0.0053599999999999,0.0520399999999999,0.7708333333333334,0.0548799999999999,45.92,31.04
652,2018-10-15,0.0055999999999999,0.0546799999999999,0.9291666666666668,0.06984,105.36,66.4
653,2018-10-16,0.0053599999999999,0.0548799999999999,0.7958333333333334,0.0479199999999999,72.36,43.24
654,2018-10-17,0.0051199999999999,0.0510399999999999,0.8083333333333335,0.0430416666666666,57.0,30.48
655,2018-10-18,0.00448,0.03988,0.6,0.0313199999999999,28.0,14.68
656,2018-10-19,0.0050799999999999,0.0496799999999999,0.7208333333333333,0.0396799999999999,36.08,18.8
657,2018-10-20,0.0058333333333333,0.0612916666666666,0.8956521739130435,0.0370416666666666,56.16666666666666,29.791666666666668
658,2018-10-21,0.0052083333333333,0.0639583333333333,0.8956521739130435,0.0510416666666666,51.91666666666666,31.791666666666668
659,2018-10-22,0.0075416666666666,0.0800416666666666,1.0173913043478262,0.0464166666666666,75.20833333333333,50.333333333333336
660,2018-10-23,0.0059583333333333,0.0697083333333333,0.9608695652173914,0.0348749999999999,75.29166666666667,50.708333333333336
661,2018-10-24,0.0052499999999999,0.0531666666666666,0.8260869565217391,0.0383749999999999,53.16666666666666,26.33333333333333
662,2018-10-25,0.0054583333333333,0.0697499999999999,1.0391304347826087,0.0352916666666666,60.125,31.70833333333333
663,2018-10-26,0.0050833333333333,0.0554999999999999,0.7782608695652173,0.0321666666666666,51.66666666666666,32.375
664,2018-10-27,0.00425,0.0273333333333333,0.3956521739130434,0.0323333333333333,52.958333333333336,10.166666666666666
665,2018-10-28,0.0044583333333333,0.0358749999999999,0.5652173913043478,0.0299583333333333,26.541666666666668,15.666666666666666
666,2018-10-29,0.0044347826086956,0.0362608695652173,0.6181818181818182,0.0292608695652173,26.43478260869565,12.91304347826087
667,2018-10-30,0.0046086956521739,0.0348695652173913,0.5409090909090909,0.0283043478260869,27.47826086956522,15.08695652173913
668,2018-10-31,0.0046086956521739,0.0473043478260869,0.6681818181818181,0.0315652173913043,35.08695652173913,20.608695652173918
669,2018-11-01,0.0058260869565217,0.0620434782608695,1.0434782608695652,0.0363043478260869,50.869565217391305,29.782608695652176
670,2018-11-02,0.0058695652173912,0.0733478260869565,1.1652173913043478,0.0275217391304347,64.6086956521739,40.52173913043478
671,2018-11-03,0.0058260869565217,0.0722173913043478,1.182608695652174,0.0323043478260869,75.04347826086956,52.82608695652174
672,2018-11-04,0.0053478260869565,0.0629130434782608,1.0818181818181818,0.045391304347826,70.43478260869566,48.21739130434783
673,2018-11-05,0.0056521739130434,0.0680434782608695,1.126086956521739,0.0305652173913043,86.8695652173913,57.56521739130435
674,2018-11-06,0.0071739130434782,0.0903478260869565,1.2608695652173914,0.0174347826086956,153.91304347826087,111.21739130434784
675,2018-11-07,0.005090909090909,0.0640869565217391,1.056521739130435,0.0202608695652173,125.34782608695652,90.08695652173913
676,2018-11-08,0.0045217391304347,0.0429565217391304,0.6608695652173913,0.0269565217391304,17.043478260869566,10.565217391304348
677,2018-11-09,0.0072083333333333,0.0391666666666666,0.95,0.0412083333333333,89.41666666666667,56.708333333333336
678,2018-11-10,0.0076086956521738,0.0546666666666666,0.9583333333333334,0.0465416666666666,100.79166666666669,64.20833333333333
679,2018-11-11,0.0059565217391304,0.0489166666666666,1.0208333333333333,0.0231249999999999,97.66666666666669,66.83333333333333
680,2018-11-12,0.0060434782608695,0.0531249999999999,0.8208333333333333,0.0281249999999999,52.458333333333336,28.625
681,2018-11-13,0.0058333333333333,0.0604799999999999,1.028,0.0315199999999999,67.16,39.36
682,2018-11-14,0.0053749999999999,0.0608799999999999,0.984,0.0316799999999999,51.28,32.24
683,2018-11-15,0.0059166666666666,0.0718399999999999,1.02,0.0217999999999999,73.04166666666667,51.04
684,2018-11-16,0.0061666666666666,0.0675199999999999,1.112,0.0377199999999999,80.6,53.92
685,2018-11-17,0.0053333333333333,0.0428799999999999,0.696,0.0201199999999999,41.52,25.52
686,2018-11-18,0.0061249999999999,0.0514399999999999,0.904,0.0271999999999999,47.333333333333336,30.6
687,2018-11-19,0.0065416666666666,0.0555999999999999,1.175,0.0292399999999999,75.68,45.0
688,2018-11-20,0.0076249999999999,0.05516,0.9208333333333334,0.0287599999999999,58.92,25.36
689,2018-11-21,0.0052499999999999,0.0517599999999999,0.7000000000000001,0.0304799999999999,53.6,31.08
690,2018-11-22,0.0052083333333333,0.0379999999999999,0.536,0.0293599999999999,32.68,17.52
691,2018-11-23,0.0055416666666666,0.0543999999999999,0.772,0.0264399999999999,36.36,19.96
692,2018-11-24,0.0048333333333333,0.045,0.6833333333333332,0.0200799999999999,36.44,27.6
693,2018-11-25,0.0048749999999999,0.0546799999999999,1.0916666666666666,0.0215599999999999,64.08,46.52
694,2018-11-26,0.0061666666666666,0.0719199999999999,1.412,0.0238799999999999,90.4,57.04
695,2018-11-27,0.0066249999999999,0.06712,1.348,0.0204799999999999,319.08,78.32
696,2018-11-28,0.0058799999999999,0.0464799999999999,0.6679999999999999,0.0259599999999999,200.12,34.28
697,2018-11-29,0.0057199999999999,0.0513199999999999,0.908,0.0140399999999999,108.4,33.28
698,2018-11-30,0.0059999999999999,0.0541599999999999,0.956,0.0224399999999999,92.56,34.8
699,2018-12-01,0.0069599999999999,0.06356,1.124,0.0195199999999999,66.48,37.2
700,2018-12-02,0.0056399999999999,0.05516,1.04,0.0171199999999999,58.64,32.4
701,2018-12-03,0.0055999999999999,0.0536399999999999,1.296,0.0198399999999999,57.44,32.08
702,2018-12-04,0.0045599999999999,0.03684,0.7208333333333333,0.0260399999999999,61.64,27.24
703,2018-12-05,0.00504,0.03688,0.5499999999999999,0.0256399999999999,41.24,19.84
704,2018-12-06,0.0053199999999999,0.0375999999999999,0.6541666666666667,0.0239999999999999,59.04,24.8
705,2018-12-07,0.0045599999999999,0.0201599999999999,0.4375,0.0309166666666666,43.72,22.8
706,2018-12-08,0.0048799999999999,0.0211599999999999,0.4416666666666666,0.0276249999999999,33.76,13.52
707,2018-12-09,0.0056,0.0397999999999999,0.6333333333333333,0.0270833333333333,29.68,16.04
708,2018-12-10,0.0060399999999999,0.0624399999999999,1.1375,0.0200833333333333,55.0,29.84
709,2018-12-11,0.0062399999999999,0.05732,1.036,0.0139583333333333,69.56,39.56
710,2018-12-12,0.0059199999999999,0.046,0.84,0.0284999999999999,79.96,42.88
711,2018-12-13,0.0059199999999999,0.0491199999999999,0.9,0.0299199999999999,59.0,42.68
712,2018-12-14,0.0055999999999999,0.04948,0.812,0.02204,44.36,28.76
713,2018-12-15,0.0064399999999999,0.06412,1.232,0.0099599999999999,77.16,52.68
714,2018-12-16,0.0060799999999999,0.05968,1.216,0.0066399999999999,70.0,49.96
715,2018-12-17,0.0078399999999999,0.0525999999999999,1.14,0.0265599999999999,108.56,77.4
716,2018-12-18,0.0071999999999999,0.0672,1.308,0.0249599999999999,63.2,38.84
717,2018-12-19,0.0077999999999999,0.07064,1.5319999999999998,0.0251199999999999,83.04,51.56
718,2018-12-20,0.0072399999999999,0.07264,1.384,0.0176399999999999,83.92,54.76
719,2018-12-21,0.0099199999999999,0.0836,1.5519999999999998,0.0078799999999999,121.28,80.96
720,2018-12-22,0.0089199999999999,0.0783599999999999,1.496,0.0239999999999999,111.68,78.88
721,2018-12-23,0.0057199999999999,0.0460399999999999,0.9958333333333332,0.0341599999999999,85.32,61.6
722,2018-12-24,0.0057599999999999,0.0502399999999999,0.7166666666666667,0.0250399999999999,33.44,18.08
723,2018-12-25,0.0065199999999999,0.0527599999999999,0.9041666666666668,0.0102799999999999,48.12,31.36
724,2018-12-26,0.0061599999999999,0.0457599999999999,0.8708333333333335,0.0269599999999999,83.6,50.56
725,2018-12-27,0.00468,0.0230399999999999,0.476,0.0278799999999999,41.04,13.16
726,2018-12-28,0.0053599999999999,0.0417199999999999,0.688,0.0220799999999999,49.04,20.16
727,2018-12-29,0.00484,0.0263199999999999,0.544,0.0293599999999999,56.36,15.2
728,2018-12-30,0.0058799999999999,0.0483599999999999,0.9,0.0224799999999999,45.08,27.44
729,2018-12-31,0.0060799999999999,0.05696,1.244,0.0181999999999999,71.32,47.48
730,2019-01-01,0.0055199999999999,0.0514399999999999,1.012,0.0308799999999999,53.16,36.4
731,2019-01-02,0.0063599999999999,0.0557999999999999,1.092,0.0253599999999999,50.32,34.32
732,2019-01-03,0.0071199999999999,0.06504,1.208,0.0181599999999999,59.68,37.32
733,2019-01-04,0.0076399999999999,0.0738399999999999,1.544,0.0130399999999999,87.84,62.0
734,2019-01-05,0.0065199999999999,0.0533999999999999,1.076,0.0293199999999999,134.36,104.52
735,2019-01-06,0.0066799999999999,0.0564799999999999,0.936,0.0235999999999999,73.48,37.8
736,2019-01-07,0.0073999999999999,0.06916,1.408,0.0248399999999999,81.12,55.68
737,2019-01-08,0.0069999999999999,0.0494399999999999,0.872,0.0317999999999999,67.24,37.8
738,2019-01-09,0.0063999999999999,0.0569999999999999,0.988,0.0207999999999999,75.6,37.32
739,2019-01-10,0.0071999999999999,0.0583999999999999,1.088,0.0120399999999999,80.08,49.0
740,2019-01-11,0.0068399999999999,0.0693999999999999,1.268,0.0154399999999999,109.16,78.92
741,2019-01-12,0.0074799999999999,0.06876,1.392,0.0274399999999999,122.64,90.76
742,2019-01-13,0.0078399999999999,0.0669999999999999,1.504,0.0367199999999999,146.36,113.96
743,2019-01-14,0.0086399999999999,0.0802,1.884,0.0177999999999999,210.8,163.48
744,2019-01-15,0.0071599999999999,0.0631999999999999,1.432,0.0320799999999999,197.72,150.88
745,2019-01-16,0.0054799999999999,0.0449199999999999,0.64,0.0276799999999999,90.24,24.12
746,2019-01-17,0.0062799999999999,0.0557999999999999,1.108,0.0320799999999999,67.04,35.72
747,2019-01-18,0.0073999999999999,0.0720799999999999,1.412,0.0230799999999999,102.52,71.0
748,2019-01-19,0.00888,0.0703999999999999,1.476,0.0292399999999999,130.28,93.28
749,2019-01-20,0.0059599999999999,0.0439199999999999,1.0,0.0333599999999999,125.68,93.44
750,2019-01-21,0.0062399999999999,0.0549599999999999,0.988,0.0231599999999999,67.88,34.88
751,2019-01-22,0.0067599999999999,0.0663199999999999,1.5119999999999998,0.0297199999999999,88.96,52.96
752,2019-01-23,0.0073199999999999,0.06988,1.784,0.0362399999999999,128.4,89.56
753,2019-01-24,0.0068799999999999,0.05644,0.988,0.0254799999999999,59.64,31.36
754,2019-01-25,0.0063199999999999,0.05652,0.96,0.0343999999999999,89.8,30.16
755,2019-01-26,0.0055599999999999,0.0373199999999999,0.62,0.0307999999999999,57.84,26.56
756,2019-01-27,0.0065599999999999,0.0484799999999999,0.956,0.0297999999999999,56.88,33.96
757,2019-01-28,0.0059999999999999,0.0377199999999999,0.8240000000000001,0.0337199999999999,126.68,61.4
758,2019-01-29,0.0069999999999999,0.06068,0.948,0.0190399999999999,86.36,35.84
759,2019-01-30,0.0072799999999999,0.0690399999999999,1.264,0.0247999999999999,88.88,49.2
760,2019-01-31,0.0053599999999999,0.0387999999999999,0.6759999999999999,0.0256799999999999,91.32,44.24
761,2019-02-01,0.0058799999999999,0.0526,0.988,0.0251999999999999,54.64,28.32
762,2019-02-02,0.0054399999999999,0.0556,0.944,0.02268,75.96,50.16
763,2019-02-03,0.0044799999999999,0.0488799999999999,1.004,0.0303599999999999,70.32,56.08
764,2019-02-04,0.0053199999999999,0.0447599999999999,0.8640000000000001,0.03768,141.72,75.76
765,2019-02-05,0.0069199999999999,0.07372,1.284,0.0458799999999999,133.28,46.24
766,2019-02-06,0.0067999999999999,0.0701666666666666,1.328,0.03732,120.2,48.16
767,2019-02-07,0.0047599999999999,0.0268399999999999,0.7959999999999999,0.0367199999999999,137.56,88.16
768,2019-02-08,0.0049599999999999,0.0412799999999999,0.736,0.0295199999999999,44.2,25.4
769,2019-02-09,0.0054799999999999,0.02944,0.584,0.0321599999999999,47.68,24.04
770,2019-02-10,0.0057199999999999,0.03732,0.716,0.0259199999999999,53.96,32.0
771,2019-02-11,0.0059999999999999,0.0486,0.804,0.0354399999999999,52.52,33.6
772,2019-02-12,0.0072399999999999,0.0510799999999999,0.94,0.0388799999999999,83.12,58.12
773,2019-02-13,0.0061999999999999,0.05044,0.764,0.0356799999999999,55.96,30.64
774,2019-02-14,0.0082399999999999,0.06948,0.928,0.0251199999999999,74.36,42.0
775,2019-02-15,0.0066799999999999,0.05856,0.82,0.0292399999999999,55.56,38.44
776,2019-02-16,0.0061199999999999,0.0340799999999999,0.884,0.0402399999999999,73.92,60.84
777,2019-02-17,0.0068799999999999,0.0553599999999999,0.8240000000000001,0.03772,49.48,38.8
778,2019-02-18,0.0059999999999999,0.06296,1.124,0.0197999999999999,58.84,36.96
779,2019-02-19,0.0058399999999999,0.0572399999999999,0.8960000000000001,0.0243199999999999,59.36,51.48
780,2019-02-20,0.0057599999999999,0.0595999999999999,1.088,0.0368799999999999,95.24,78.2
781,2019-02-21,0.0070799999999999,0.06548,1.3119999999999998,0.0335599999999999,96.84,79.16
782,2019-02-22,0.0077999999999999,0.0730799999999999,1.368,0.0392799999999999,106.8,84.0
783,2019-02-23,0.0076799999999999,0.0745999999999999,1.376,0.0432399999999999,85.72,61.28
784,2019-02-24,0.0095199999999999,0.06932,1.304,0.0499199999999999,108.6,92.44
785,2019-02-25,0.0066399999999999,0.0563599999999999,0.992,0.0490799999999999,110.6,91.36
786,2019-02-26,0.0065999999999999,0.0645999999999999,0.984,0.0419199999999999,75.6,41.96
787,2019-02-27,0.01036,0.0721599999999999,1.012,0.0345999999999999,109.4,77.28
788,2019-02-28,0.0078799999999999,0.0759999999999999,1.212,0.0577599999999999,131.84,88.76
789,2019-03-01,0.0082799999999999,0.0725599999999999,1.248,0.0672799999999999,148.48,105.92
790,2019-03-02,0.0075999999999999,0.0851599999999999,1.44,0.0548799999999999,147.84,105.08
791,2019-03-03,0.0066799999999999,0.07872,1.32,0.0605599999999999,177.44,125.28
792,2019-03-04,0.0075599999999999,0.0747999999999999,1.4240000000000002,0.0599599999999999,218.64,158.44
793,2019-03-05,0.0074399999999999,0.05948,1.088,0.04964,221.12,162.04
794,2019-03-06,0.0078799999999999,0.07236,1.148,0.0507599999999999,191.0,134.6
795,2019-03-07,0.0050399999999999,0.0496399999999999,0.964,0.04832,107.56,80.68
796,2019-03-08,0.0067599999999999,0.0542399999999999,0.804,0.0461999999999999,67.44,39.6
797,2019-03-11,0.0047999999999999,0.05424,0.828,0.0083199999999999,77.4,49.28
798,2019-03-18,0.0111999999999999,0.0658,0.82,0.0303199999999999,66.56,39.56
799,2019-03-19,0.00988,0.07044,1.104,0.04396,111.68,69.64
800,2019-03-20,0.0062799999999999,0.0707599999999999,1.124,0.04344,132.2,97.04
801,2019-03-21,0.0039999999999999,0.04704,0.584,0.0505199999999999,54.84,44.88
802,2019-03-22,0.004,0.0256666666666666,0.44,0.0449166666666666,62.28,30.6
803,2019-03-23,0.0048333333333333,0.0490416666666666,0.624,0.0414583333333333,35.36,21.32
804,2019-03-24,0.0044399999999999,0.0394399999999999,0.62,0.0473199999999999,41.28,18.6
805,2019-03-25,0.0056399999999999,0.0499199999999999,0.688,0.0561599999999999,82.32,50.32
806,2019-03-26,0.0059199999999999,0.06992,0.7440000000000001,0.0521599999999999,88.2,52.04
807,2019-03-27,0.0072399999999999,0.0551199999999999,0.8079999999999999,0.0717199999999999,120.36,81.64
808,2019-03-28,0.0050799999999999,0.0447599999999999,0.6920000000000001,0.0504399999999999,142.76,91.28
809,2019-03-29,0.0050399999999999,0.0410799999999999,0.524,0.0531199999999999,56.32,29.0
810,2019-03-30,0.004,0.0336799999999999,0.508,0.0462799999999999,50.12,33.84
811,2019-03-31,0.0040399999999999,0.0222799999999999,0.556,0.0464799999999999,81.88,40.56
812,2019-04-01,0.0045999999999999,0.0409999999999999,0.524,0.0457599999999999,32.52,17.2
813,2019-04-02,0.0048799999999999,0.0519599999999999,0.716,0.0516799999999999,44.0,23.84
814,2019-04-03,0.0053199999999999,0.0552399999999999,0.728,0.0522799999999999,56.52,33.6
815,2019-04-04,0.0058799999999999,0.0484799999999999,0.6,0.0533999999999999,55.44,31.76
816,2019-04-05,0.0050799999999999,0.04656,0.56,0.0519599999999999,175.28,49.96
817,2019-04-06,0.0051599999999999,0.0644799999999999,0.74,0.0363599999999999,88.88,30.16
818,2019-04-07,0.0045599999999999,0.0385199999999999,0.612,0.0490399999999999,52.56,25.72
819,2019-04-08,0.0049199999999999,0.0541599999999999,0.584,0.0491999999999999,49.76,18.44
820,2019-04-09,0.0043999999999999,0.0525999999999999,0.5720000000000001,0.0395999999999999,40.32,16.96
821,2019-04-10,0.0036399999999999,0.0395999999999999,0.524,0.0435599999999999,15.08,10.2
822,2019-04-11,0.0047999999999999,0.0487999999999999,0.772,0.0538799999999999,43.48,28.04
823,2019-04-12,0.0055599999999999,0.0568399999999999,0.752,0.0599599999999999,67.4,44.52
824,2019-04-13,0.0065599999999999,0.0623199999999999,0.748,0.06204,70.56,49.0
825,2019-04-14,0.0050799999999999,0.0448399999999999,0.552,0.0554799999999999,83.68,34.48
826,2019-04-15,0.0059599999999999,0.0636399999999999,0.78,0.0517999999999999,68.88,29.96
827,2019-04-16,0.0064799999999999,0.06744,0.84,0.0528799999999999,69.56,34.44
828,2019-04-17,0.0077599999999999,0.06576,0.8160000000000001,0.0612399999999999,58.12,27.8
829,2019-04-18,0.0057999999999999,0.0470399999999999,0.608,0.0445199999999999,71.4,41.36
830,2019-04-19,0.0042799999999999,0.0411999999999999,0.596,0.0466399999999999,64.12,39.08
831,2019-04-20,0.0043599999999999,0.03968,0.512,0.0579599999999999,68.36,38.64
832,2019-04-21,0.0043999999999999,0.0354399999999999,0.524,0.0475999999999999,62.6,45.92
833,2019-04-22,0.00536,0.07296,0.8079999999999999,0.06964,174.8,58.48
834,2019-04-23,0.0062799999999999,0.07012,0.94,0.0619999999999999,163.2,59.0
835,2019-04-24,0.0049599999999999,0.04452,0.7120000000000001,0.0704399999999999,81.12,60.16
836,2019-04-25,0.0045199999999999,0.0425599999999999,0.588,0.0346799999999999,61.24,33.04
837,2019-04-26,0.0035599999999999,0.0303199999999999,0.432,0.0352399999999999,20.72,15.96
838,2019-04-27,0.0041599999999999,0.0359199999999999,0.532,0.0509599999999999,26.92,17.04
839,2019-04-28,0.0049999999999999,0.0408399999999999,0.488,0.0584399999999999,28.44,19.44
840,2019-04-29,0.0041999999999999,0.0567999999999999,0.78,0.04244,38.28,26.32
841,2019-04-30,0.0044399999999999,0.0535599999999999,0.804,0.07096,49.4,29.8
842,2019-05-01,0.0049999999999999,0.0435999999999999,0.612,0.06272,120.24,42.92
843,2019-05-02,0.0052399999999999,0.0444799999999999,0.596,0.0509599999999999,91.32,25.28
844,2019-05-03,0.0080399999999999,0.0575599999999999,0.88,0.0826399999999999,105.72,64.2
845,2019-05-04,0.0076399999999999,0.06684,0.904,0.0914399999999999,116.16,78.04
846,2019-05-05,0.0065199999999999,0.06304,0.8320000000000001,0.0825999999999999,95.48,67.84
847,2019-05-06,0.0049599999999999,0.0257999999999999,0.4039999999999999,0.0497599999999999,54.32,16.28
848,2019-05-07,0.0053599999999999,0.0435999999999999,0.552,0.0628799999999999,66.56,26.56
849,2019-05-08,0.0061999999999999,0.0403999999999999,0.612,0.07252,78.16,39.48
850,2019-05-09,0.0057999999999999,0.04172,0.596,0.0601199999999999,68.64,39.04
851,2019-05-10,0.0064399999999999,0.0560799999999999,0.66,0.0911599999999999,104.36,55.6
852,2019-05-11,0.0071599999999999,0.06428,0.7440000000000001,0.07664,98.84,53.24
853,2019-05-12,0.0078399999999999,0.0599999999999999,0.8240000000000001,0.1045999999999999,88.32,60.4
854,2019-05-13,0.0073199999999999,0.0667599999999999,0.768,0.0589999999999999,88.32,51.28
855,2019-05-14,0.0091599999999999,0.0511999999999999,0.56,0.0866,65.32,48.92
856,2019-05-15,0.0057599999999999,0.0533999999999999,0.6759999999999999,0.0578399999999999,84.72,55.96
857,2019-05-16,0.0052799999999999,0.0526399999999999,0.772,0.0787199999999999,102.04,67.12
858,2019-05-17,0.0054799999999999,0.0737999999999999,0.708,0.0742799999999999,86.04,57.24
859,2019-05-18,0.0060799999999999,0.03816,0.556,0.0499199999999999,69.68,52.88
860,2019-05-19,0.0037199999999999,0.0245199999999999,0.456,0.0382399999999999,26.08333333333333,21.48
861,2019-05-20,0.0051599999999999,0.0261199999999999,0.484,0.0421999999999999,77.84,21.56
